TIC_ID,Teff,Tmag,r_est,Obs,a_RV,a_EA,a_EM,Per_RV,Per_EA,Per_EM,Elat,Glat,Gaia_ID,RA,Dec,asep_RV,asep_EA,asep_EM,Ttime,TWOMASS,HZ_flag,JWST_flag,Earth_flag,S1_flag,S2_flag,S3_flag,S4_flag,S5_flag,S6_flag,
443628875,3327,11.14,18.89265375,50.814,0.081,0.099,0.229,15.62,21.2,74.31,-62.3331,-2.3328,5307525906414825216,147.1066,-56.7394,4.29,5.24,12.12,0.073,09482557-5644220,0,0,0,0,0,0,0,0,0,
60646109,3069,11.99,18.89503547,24.786,0.044,0.053,0.128,8.4,11.33,42.54,-22.4048,-56.3015,6599565765426015232,334.3301,-34.7342,2.33,2.8,6.77,0.017,22171923-3444031,0,0,0,0,0,0,0,0,0,
219884888,3407,11.27,18.94329353,330.237,0.068,0.083,0.19,14.14,19.25,66.14,84.6051,32.257,1650819612781643392,262.0478,71.1407,3.59,4.38,10.03,0.043,17281148+7108266,1,0,0,0,0,0,0,0,0,
233192934,4499,7.42,19.05341942,331.452,0.372,0.472,0.932,97.46,139.13,385.82,84.2857,31.5063,1651235193817400448,264.05562,71.878519,19.52,24.77,48.92,2.606,17361334+7152426,0,0,1,0,0,0,0,0,0,
285903673,3165,11.57,19.13342759,34.074,0.057,0.069,0.165,11.12,15.03,54.93,47.3665,2.6125,515045129459646080,31.7931,64.2865,2.98,3.61,8.62,0.032,02071032+6417114,0,0,0,1,1,0,0,0,0,
407457207,2983,11.82,19.14231833,50.814,0.052,0.064,0.156,9.55,12.87,49.51,62.3268,14.4055,540136568911394432,5.8826,77.1908,2.72,3.34,8.15,0.028,00233165+7711267,0,0,0,0,0,1,0,0,0,
164644375,3222,11.52,19.16944339,57.213,0.071,0.087,0.204,13.51,18.3,65.87,65.2659,17.4957,2105033123258653056,283.7689,42.9975,3.7,4.54,10.64,0.058,18550451+4259510,0,0,0,0,0,0,0,0,0,
356306225,3365,10.9,19.18312907,74.547,0.088,0.108,0.248,17.04,23.17,80.42,-70.7766,-10.7169,5298261284001871616,134.0276,-61.9623,4.59,5.63,12.93,0.091,08560662-6157443,0,0,1,0,0,0,0,0,1,
328799321,3376,10.89,19.24660763,50.139,0.079,0.097,0.222,15.69,21.33,73.86,61.9568,29.3874,1149245394855341440,128.0419,84.4086,4.1,5.04,11.53,0.063,08321010+8424309,0,0,1,0,0,0,0,0,0,
358168697,3384,10.12,19.26300021,67.095,0.109,0.134,0.306,20.24,27.53,95.13,-68.8416,-8.9977,5298809356198635520,139.1083,-62.0711,5.66,6.96,15.89,0.157,09162598-6204160,0,0,1,0,0,0,0,0,0,
397795649,3362,11.01,19.30194025,44.226,0.08,0.098,0.225,15.71,21.35,74.18,58.1257,8.3679,536325146216950016,8.6569,71.195,4.14,5.08,11.66,0.071,00343773+7111418,0,0,0,0,0,0,0,0,0,
355175842,2780,11.55,19.35367359,24.705,0.048,0.059,0.151,8.16,10.97,44.94,21.7561,44.6472,811947078931179264,139.8289,38.5211,2.48,3.05,7.8,0.024,09191895+3831159,0,0,0,0,0,0,0,0,0,
318606698,3228,11.68,19.35371329,41.04,0.064,0.079,0.185,12.37,16.75,60.2,-54.4952,-40.1984,6383229053001389312,332.555,-71.7684,3.31,4.08,9.56,0.04,22101326-7146064,0,0,0,0,0,0,0,0,0,
164669398,3146,11.34,19.481154,65.88,0.056,0.068,0.162,10.86,14.68,53.93,68.4879,18.4644,2107257297843283584,284.1096,46.3816,2.87,3.49,8.32,0.032,18562628+4622532,0,0,0,0,0,0,0,0,0,
198315176,3327,10.81,19.48814356,84.942,0.084,0.103,0.238,16.05,21.79,76.38,72.8319,46.9048,1603272950424941440,233.857,60.0854,4.31,5.29,12.21,0.082,15352566+6005077,0,0,1,0,0,0,0,0,0,
349484401,3518,9.94,19.59437839,341.037,0.12,0.147,0.33,23.57,32.2,107.78,-78.722,-19.4962,5293288295987250816,110.8365,-60.1037,6.12,7.5,16.84,0.192,07232075-6006132,1,0,1,1,1,1,1,0,1,
456338001,3193,11.78,19.59565341,26.622,0.047,0.058,0.137,9.67,13.08,47.44,30.026,41.087,1015570963037979264,135.217,48.4235,2.4,2.96,6.99,0.017,09005208+4825248,0,0,0,0,0,0,0,0,0,
48189085,3324,10.14,19.62224625,72.441,0.101,0.124,0.286,18.56,25.2,88.39,70.2757,19.9068,2119686379142441472,282.6885,47.972,5.15,6.32,14.58,0.129,18504521+4758195,0,0,1,0,0,0,0,0,0,
38462407,3912,8.65,19.71287013,324.0,0.214,0.266,0.563,46.52,64.53,198.65,-77.9662,-41.8403,4676145235498113280,61.5082,-64.0936,10.86,13.49,28.56,0.801,04060196-6405369,0,0,1,0,1,1,1,1,1,
267320484,3286,10.99,19.72058801,51.651,0.074,0.09,0.21,14.2,19.26,68.2,-62.781,-45.022,4689958778035794048,7.7676,-72.0183,3.75,4.56,10.65,0.056,00310412-7201061,0,0,1,0,0,1,0,0,0,
116439550,3198,11.32,19.79901449,45.144,0.071,0.086,0.203,13.29,17.98,65.14,58.7994,54.3874,1390976698417570688,232.4333,42.8802,3.59,4.34,10.25,0.051,15294392+4252498,0,0,0,0,0,0,0,0,0,
55745883,3453,10.17,19.88740461,337.041,0.127,0.156,0.352,25.01,34.08,115.83,-81.9662,-36.7923,4665366619931917824,74.884517,-61.884493,6.39,7.84,17.7,0.2,04593230-6153042,1,0,1,1,0,1,1,1,1,
166788138,3302,9.8,19.9632442,50.139,0.076,0.094,0.217,14.68,19.91,70.23,-61.9603,-57.7871,4744710746248039040,38.5884,-53.0935,3.81,4.71,10.87,0.064,02342120-5305366,0,0,1,0,0,0,1,0,0,
430246811,3187,10.88,20.19431721,33.993,0.066,0.08,0.19,12.56,16.99,61.75,47.274,38.1598,1068825362052486784,137.1918,66.594,3.27,3.96,9.41,0.042,09084605+6635384,0,0,1,0,0,0,0,0,0,
207436278,3633,8.11,20.25144671,96.525,0.147,0.181,0.399,29.5,40.46,131.99,73.3711,43.7085,1429437378934511616,244.2725,55.2692,7.26,8.94,19.7,1.462,16170537+5516094,0,0,1,0,0,0,0,0,0,
149988104,3454,10.79,20.27992685,331.641,0.106,0.13,0.294,20.62,28.11,95.51,-84.2234,-29.4871,5482312349304478976,90.3289,-60.7859,5.23,6.41,14.5,0.14,06011889-6047092,1,0,1,1,1,0,1,1,0,
88780481,3453,10.76,20.33741348,47.763,0.076,0.093,0.21,15.66,21.35,72.55,60.5426,31.8301,1337270885456433280,262.1266,37.452,3.74,4.57,10.33,0.058,17283039+3727074,0,0,1,0,0,0,0,0,0,
153977439,3221,10.9,20.41878537,60.237,0.087,0.107,0.251,15.81,21.4,77.08,66.5713,46.2174,1686890393104529920,203.3904,70.4948,4.26,5.24,12.29,0.092,13333371+7029412,0,0,0,0,0,0,0,0,0,
200368010,3262,11.24,20.46752132,58.59,0.07,0.085,0.199,13.37,18.12,64.57,-65.8715,-36.2257,4812321124989687296,77.4327,-43.4215,3.42,4.15,9.72,0.048,05094385-4325174,0,0,0,0,0,0,1,1,1,
451530352,3238,11.47,20.46995657,48.762,0.066,0.081,0.189,12.69,17.19,61.62,-61.1611,-25.0419,5767542123866994304,261.5954,-84.5523,3.22,3.96,9.23,0.047,17262298-8433082,0,0,0,0,0,0,0,0,0,
417114341,3270,11.74,20.50737228,33.318,0.056,0.068,0.159,11.45,15.52,55.19,46.2098,61.5543,792456242464056320,177.197,53.086,2.73,3.32,7.75,0.029,11484727+5305096,0,0,0,0,0,0,0,0,0,
158213116,3352,11.39,20.53946089,60.993,0.07,0.086,0.198,14.17,19.25,67.06,66.8515,16.5694,2106422459279293568,286.3225,45.1209,3.41,4.19,9.64,0.046,19051739+4507161,0,0,0,0,0,0,0,0,0,
372207328,3360,10.85,20.54882951,61.938,0.072,0.088,0.203,14.53,19.74,68.61,67.1931,9.6863,2220012421430629632,330.8385,67.4999,3.5,4.28,9.88,0.053,22032128+6729596,0,0,1,0,0,0,0,0,0,
200851498,3344,10.83,20.62626193,54.378,0.084,0.103,0.237,16.22,22.03,76.87,-64.0117,-52.0127,4833654949103051008,53.6787,-48.4014,4.07,4.99,11.49,0.082,03344289-4824047,0,0,1,1,1,1,0,0,0,
159398282,3072,11.74,20.64054157,117.585,0.042,0.051,0.124,8.31,11.22,42.06,74.3168,34.2108,1708693055848054912,237.4797,79.6644,2.03,2.47,6.01,0.017,15495517+7939517,1,0,0,0,0,0,0,0,0,
350708370,3596,10.54,20.64720373,341.253,0.138,0.17,0.377,27.57,37.76,124.2,-78.5159,-30.234,4767716893186840320,88.1215,-55.1118,6.68,8.23,18.26,0.271,05522915-5506424,1,0,1,1,1,0,1,1,1,
274222567,3618,9.97,20.66578828,75.789,0.13,0.161,0.354,25.62,35.12,114.95,71.062,41.2947,1413099460779606528,249.8761,50.5676,6.29,7.79,17.13,0.221,16393020+5034041,0,0,1,0,0,0,0,0,0,
394730744,3495,10.88,20.68418631,64.179,0.115,0.141,0.317,22.5,30.71,103.36,-67.9476,-21.1517,5192264446075455744,160.485,-82.9898,5.56,6.82,15.33,0.172,10415640-8259231,0,0,0,0,0,0,0,0,0,
151588029,3352,10.92,20.82001906,59.13,0.086,0.105,0.241,16.51,22.43,78.13,-66.1189,-28.1865,4803556711646531840,88.4171,-42.6954,4.13,5.04,11.58,0.082,05534011-4241432,0,0,1,0,0,1,1,1,0,
259373187,3365,11.55,20.82998451,66.069,0.088,0.108,0.248,17.04,23.17,80.42,-68.546,-42.6692,4788244328600836480,68.1245,-48.3213,4.22,5.18,11.91,0.091,04322986-4819166,0,0,0,0,0,0,1,1,0,
30915363,3407,10.28,20.86597805,47.007,0.081,0.099,0.225,16.08,21.88,75.2,-60.0421,-0.9529,5330091595871802368,134.8819,-47.4359,3.88,4.74,10.78,0.069,08593169-4726097,0,0,1,0,0,0,0,0,0,
264222219,3895,9.22,21.0358757,340.038,0.186,0.231,0.49,38.93,53.96,166.68,79.8059,22.0643,2263910113928117632,294.8869,71.872,8.84,10.98,23.29,0.512,19393289+7152191,1,0,1,0,0,0,0,0,0,
201793372,3351,10.97,21.19258125,49.977,0.085,0.105,0.241,16.5,22.41,78.08,-61.8576,-57.8713,4742946236243914880,34.5747,-55.1257,4.01,4.95,11.37,0.082,02181792-5507326,0,0,0,0,1,1,0,0,0,
219824489,3259,11.71,21.19316974,39.474,0.059,0.073,0.17,12.0,16.25,57.96,52.4651,67.1481,1552284438717188608,204.4185,48.1317,2.78,3.44,8.02,0.031,13374043+4807542,0,0,0,0,0,0,0,0,0,
459225605,3258,11.44,21.23997211,49.545,0.062,0.076,0.176,12.36,16.74,59.71,61.6304,55.4442,1662884038476196864,203.9172,60.8628,2.92,3.58,8.29,0.038,13354014+6051459,0,0,0,0,0,0,0,0,0,
405902579,3285,10.78,21.28468068,69.552,0.086,0.106,0.245,16.07,21.79,77.17,69.5291,11.1456,2089355702357960448,301.4344,52.9717,4.04,4.98,11.51,0.087,20054425+5258181,0,0,1,0,0,0,0,0,0,
402980664,3195,10.99,21.32046102,50.868,0.062,0.076,0.179,12.04,16.29,59.07,62.3522,17.608,565706429072383232,16.7278,80.4596,2.91,3.56,8.4,0.04,01065474+8027344,0,0,1,0,0,0,0,0,0,
371499699,3481,10.59,21.35422286,69.552,0.112,0.137,0.309,21.89,29.86,100.82,-69.5339,-13.4501,5242285490629566592,148.082,-71.5491,5.24,6.42,14.47,0.161,09521968-7132568,0,0,1,1,1,1,1,1,1,
292749585,3230,11.45,21.37467325,40.5,0.065,0.079,0.186,12.44,16.84,60.51,-53.6383,-24.6128,6413248744098317568,274.821,-77.0471,3.04,3.7,8.7,0.04,18191700-7702501,0,0,0,0,0,0,0,0,0,
289536553,3354,10.84,21.40842746,339.66,0.08,0.098,0.226,15.68,21.3,74.16,80.1329,38.5828,1624385699685942912,251.4793,60.9511,3.74,4.58,10.56,0.071,16455503+6057040,1,0,1,0,0,0,0,0,0,
286898570,3170,11.54,21.41821797,44.955,0.056,0.068,0.162,10.77,14.56,53.16,-58.6619,-8.6734,5843144887000900736,187.1666,-71.4643,2.61,3.17,7.56,0.031,12283989-7127503,0,0,0,0,0,0,0,0,0,
77340625,3266,11.69,21.41839537,45.9,0.07,0.086,0.201,13.49,18.29,65.08,-59.3308,-40.4301,4818243369494800256,71.2091,-37.8281,3.27,4.02,9.38,0.048,04445017-3749410,0,0,0,0,0,0,0,1,1,
224602388,3524,10.49,21.45189776,217.89,0.112,0.138,0.308,21.76,29.73,99.38,76.9928,37.511,1432442825250178944,255.2981,55.5834,5.22,6.43,14.36,0.153,17011153+5535004,1,0,1,0,0,0,0,0,0,
81012826,3176,11.37,21.50737917,37.368,0.057,0.07,0.165,10.94,14.79,53.91,-51.9235,6.8213,5347825378410235264,166.416,-52.7881,2.65,3.25,7.67,0.031,11053986-5247173,0,0,0,0,0,0,0,0,0,
237076895,3463,10.9,21.53597168,97.173,0.084,0.103,0.232,16.94,23.1,78.31,73.406,13.2186,2242950845325769216,307.08,61.73,3.9,4.78,10.77,0.075,20281921+6143478,0,0,1,0,0,0,0,0,0,
416576682,3319,11.94,21.54332273,36.342,0.056,0.069,0.159,11.74,15.93,55.96,50.6099,66.19,1555980240895554816,193.9868,50.9228,2.6,3.2,7.38,0.028,12555681+5055219,0,0,0,0,0,0,0,0,0,
185571277,2978,11.69,21.61097368,34.047,0.035,0.043,0.105,6.77,9.12,35.14,-47.3327,6.5213,5640444764457556992,130.2359,-31.2257,1.62,1.99,4.86,0.01,08405661-3113324,0,0,0,0,0,0,0,0,0,
160228580,3328,10.99,21.61434765,54.081,0.078,0.095,0.219,15.13,20.54,71.95,63.8847,39.6155,1693190667747004800,181.9911,77.2502,3.61,4.4,10.13,0.064,12075799+7715009,0,0,1,0,0,0,0,0,0,
303256024,3412,10.48,21.71607312,57.888,0.085,0.105,0.239,16.86,22.95,78.76,65.5617,25.6735,576218726601829376,37.328,88.4038,3.91,4.84,11.01,0.079,02291911+8824129,0,0,1,0,0,0,0,1,0,
387600431,3584,9.7,21.80981835,108.486,0.132,0.162,0.36,25.59,35.04,115.54,73.9381,15.5012,2271106756832674304,312.9996,69.1687,6.05,7.43,16.51,0.316,20515990+6910072,0,0,1,0,0,0,0,0,0,
276655797,3361,11.14,21.85597393,76.977,0.093,0.114,0.261,17.55,23.85,82.87,71.3144,11.1701,2194392804070784128,308.7304,59.2908,4.26,5.22,11.94,0.102,20345531+5917268,0,0,0,0,0,0,0,0,0,
116415883,3128,11.75,21.91284803,50.463,0.068,0.083,0.199,12.54,16.94,62.53,62.1248,53.4412,1395761158842406144,232.2623,46.7733,3.1,3.79,9.08,0.053,15290296+4646240,0,0,0,0,0,0,0,0,0,
330736481,3241,11.34,21.93425359,44.226,0.067,0.082,0.192,13.03,17.65,63.23,58.1344,-1.6543,2005804153064109056,334.0108,54.6665,3.05,3.74,8.75,0.048,22160258+5439594,0,0,0,0,0,0,0,0,0,
21505943,3233,11.41,21.94485473,55.431,0.071,0.087,0.204,13.6,18.42,66.12,-64.475,-29.6695,4804690376853844096,85.944,-41.1357,3.24,3.96,9.3,0.057,05434654-4108079,0,0,0,0,0,0,0,0,0,
320527044,3320,11.31,21.96706921,39.879,0.07,0.086,0.198,13.93,18.9,66.37,52.8703,24.1966,4596549007488604288,268.9918,29.4361,3.19,3.91,9.01,0.047,17555802+2926097,0,0,0,0,0,0,0,0,0,
305794603,3550,10.85,21.97053653,76.275,0.09,0.11,0.246,18.5,25.3,84.08,71.1658,11.9855,2221509612668871552,317.8643,65.8907,4.1,5.01,11.2,0.081,21112741+6553265,0,0,1,0,0,0,0,0,0,
34940828,3337,11.57,22.0082939,23.004,0.036,0.044,0.101,7.57,10.28,35.94,7.621,-27.4511,112157612034669440,47.6622,25.6814,1.64,2.0,4.59,0.008,03103891+2540535,0,0,1,0,0,1,1,0,0,
350149292,3214,11.6,22.1271151,24.813,0.043,0.052,0.123,8.88,12.02,43.35,22.7445,34.1819,4408913744737288320,244.7963,1.6781,1.94,2.35,5.56,0.015,16191111+0140411,0,0,0,0,0,0,0,0,0,
140998116,3508,10.62,22.14261206,340.74,0.118,0.145,0.325,23.14,31.59,106.0,-79.086,-31.8762,4624829103685457024,78.2749,-76.8895,5.33,6.55,14.68,0.182,05130604-7653221,1,0,1,1,1,1,1,1,1,
156067195,3267,10.79,22.14876358,50.733,0.092,0.113,0.263,16.83,22.81,81.15,62.2799,50.7856,1397434890417900544,236.8643,45.131,4.15,5.1,11.87,0.109,15472743+4507512,0,0,0,0,0,0,0,0,0,
446157122,3149,11.99,22.18523579,42.363,0.047,0.057,0.137,9.45,12.78,46.9,56.6572,24.3144,553639739931666048,88.703,80.0947,2.12,2.57,6.18,0.017,05544871+8005408,0,0,0,0,0,0,0,1,1,
220476613,3985,9.06,22.21239373,257.715,0.244,0.305,0.639,56.0,77.94,236.55,-77.5272,-37.2919,4764556617980377856,75.594092,-56.098446,10.98,13.73,28.77,0.862,05022258-5605544,0,0,1,1,1,1,1,1,1,
141025090,3517,9.6,22.26429929,334.638,0.15,0.185,0.414,28.52,38.95,130.43,-83.1529,-32.9609,4651329704762754176,79.0015,-72.2369,6.74,8.31,18.59,0.357,05160040-7214135,1,0,1,0,0,0,0,1,0,
325179508,3286,11.37,22.2660414,43.416,0.074,0.09,0.21,14.18,19.22,68.08,-57.5266,-46.67,6387062603370442624,354.5528,-69.0993,3.32,4.04,9.43,0.056,23381267-6905576,0,0,0,1,0,0,0,0,0,
89678099,3193,11.79,22.26964769,36.099,0.056,0.068,0.161,11.1,15.02,54.49,50.3135,7.0058,2038120006709791360,290.063,28.8117,2.51,3.05,7.23,0.031,19201510+2848420,0,0,0,0,0,0,0,0,0,
454325016,3295,10.83,22.28773356,56.943,0.075,0.092,0.214,14.46,19.62,69.31,-65.15,-13.068,5225957639881367552,167.502,-74.6042,3.37,4.13,9.6,0.063,11100048-7436151,0,0,1,0,0,0,0,0,0,
231835378,3348,11.16,22.39368031,54.324,0.085,0.104,0.239,16.35,22.21,77.43,-63.9869,-51.9481,4711216151731060608,24.4221,-64.4501,3.8,4.64,10.67,0.082,01374129-6427004,0,0,0,1,0,0,0,0,0,
377293776,3447,9.93,22.44673833,340.551,0.149,0.183,0.413,27.73,37.79,128.62,79.3347,21.0608,2155540255030594560,286.8535,59.086,6.64,8.15,18.4,0.364,19072482+5905095,1,0,1,0,0,0,0,0,0,
259377017,3551,10.42,22.47926309,79.812,0.127,0.157,0.35,25.25,34.52,114.69,-71.897,-42.0146,4781196115469953024,68.4154,-51.9562,5.65,6.98,15.57,0.225,04333970-5157222,0,0,1,0,0,0,1,1,0,
376504627,3154,11.98,22.48082829,31.806,0.052,0.063,0.15,10.25,13.85,50.77,43.4873,67.9154,1545970149597276288,182.2775,47.6015,2.31,2.8,6.67,0.024,12090660+4736053,0,0,0,0,0,0,0,0,0,
165191701,3196,11.5,22.54499584,40.446,0.06,0.073,0.172,11.45,15.49,56.17,-53.5917,-58.6103,4852624170381960320,47.8968,-38.7899,2.66,3.24,7.63,0.032,03113519-3847233,0,0,0,0,1,1,0,0,0,
156152377,3459,10.41,22.61221288,50.922,0.092,0.113,0.255,18.2,24.81,84.19,62.3963,37.9228,1129078358736311168,171.3204,78.2829,4.07,5.0,11.28,0.095,11251706+7816584,0,0,1,0,0,0,0,0,0,
262710157,3520,10.19,22.68697619,99.603,0.121,0.148,0.332,23.76,32.46,108.6,-73.5387,-17.0168,5217401618349014400,135.4124,-72.6714,5.33,6.52,14.63,0.194,09013891-7240166,0,0,1,0,0,0,0,0,0,
317475082,3257,11.69,22.75971544,54.351,0.062,0.075,0.176,12.34,16.73,59.67,63.995,12.1142,2231736788793936384,351.1104,73.9622,2.72,3.3,7.73,0.038,23242652+7357437,0,0,0,1,0,0,0,0,0,
229690324,3637,10.19,22.76645891,242.055,0.114,0.141,0.311,23.11,31.7,103.33,77.3452,33.0136,1417872268957468288,263.2231,54.3369,5.01,6.19,13.66,0.152,17325356+5420123,1,0,1,0,0,0,0,0,0,
312150094,3039,11.68,22.77409993,33.21,0.062,0.075,0.183,11.17,15.07,57.04,45.9769,-7.0092,418491408481398272,10.3368,55.8346,2.72,3.29,8.04,0.045,00412078+5550044,0,0,0,0,0,0,0,0,0,
160184067,3541,10.78,22.84562948,76.491,0.125,0.154,0.343,24.67,33.72,112.3,71.2158,30.0679,1724394666013924736,247.0468,84.8336,5.47,6.74,15.01,0.214,16281134+8450008,0,0,1,0,0,0,0,0,0,
288470970,3380,10.45,22.85218373,84.267,0.085,0.104,0.238,16.54,22.49,77.78,72.7182,28.2229,2296825055360848512,271.044,83.8411,3.72,4.55,10.41,0.08,18041061+8350281,0,0,1,0,0,0,0,0,0,
268319776,3678,9.93,22.91402069,76.032,0.139,0.171,0.374,27.63,37.96,122.62,71.104,28.3793,1724494760222303872,265.788,85.4416,6.07,7.46,16.32,0.25,17430937+8526296,0,0,1,0,0,0,0,0,0,
102680111,3168,11.85,22.91753821,33.912,0.06,0.074,0.174,11.61,15.7,57.34,47.1098,12.6923,493873895619008384,62.099,69.1831,2.62,3.23,7.59,0.034,04082371+6910593,0,0,0,0,0,0,1,1,0,
441686652,3298,11.44,22.94328057,50.733,0.072,0.089,0.206,14.17,19.22,67.85,62.2772,57.0259,1658057762250899584,211.9498,57.196,3.14,3.88,8.98,0.055,14074802+5711452,0,0,0,0,0,0,0,0,0,
60142324,3340,11.03,22.94616343,52.974,0.083,0.102,0.235,16.06,21.81,76.17,-63.3806,-12.224,5512265038913877248,111.3985,-42.649,3.62,4.45,10.24,0.074,07253564-4238566,0,0,0,0,0,0,0,0,0,
160536086,3519,10.08,22.94936443,195.183,0.145,0.178,0.399,27.51,37.57,125.74,76.5813,35.2839,1704429394569760384,241.3673,76.9159,6.32,7.76,17.39,0.323,16052821+7654572,0,0,1,0,0,0,0,0,0,
298649457,3619,10.3,22.96444602,126.144,0.124,0.153,0.337,24.56,33.67,110.18,74.6485,27.0586,2124772479414763904,272.597,51.2646,5.4,6.66,14.67,0.188,18102328+5115525,0,0,1,0,0,0,0,0,0,
115411787,3240,11.09,22.96713683,60.669,0.082,0.101,0.235,15.2,20.58,73.75,66.7498,40.1681,1407397599636558592,252.019,45.3786,3.57,4.4,10.23,0.079,16480454+4522429,0,0,0,0,0,0,0,0,0,
219369255,3231,11.96,23.00296493,154.413,0.065,0.079,0.186,12.42,16.82,60.42,-75.5891,-37.3382,4770840914960066176,75.8577,-53.8885,2.83,3.43,8.09,0.04,05032583-5353188,1,0,0,0,0,1,1,1,1,
259237271,3261,11.92,23.03955685,338.445,0.072,0.088,0.205,13.83,18.74,66.79,81.0754,21.6249,2261455900896162176,292.9178,68.7286,3.13,3.82,8.9,0.056,19314024+6843427,1,0,0,0,0,0,0,0,0,
201860787,3394,11.46,23.03961513,51.624,0.094,0.115,0.262,18.1,24.62,84.88,-62.7655,-57.0451,4741518520394986752,37.9257,-54.5393,4.08,4.99,11.37,0.101,02314217-5432213,0,0,0,0,1,1,0,0,0,
165721554,3259,11.52,23.04220138,74.088,0.077,0.095,0.221,14.64,19.83,70.72,70.6656,49.0168,1602705361906694784,230.9643,58.4685,3.34,4.12,9.59,0.067,15235144+5828064,0,0,0,0,0,0,0,0,0,
152872186,3067,11.18,23.04744252,34.965,0.043,0.053,0.128,8.34,11.26,42.28,-48.7296,0.3494,5597122765067896960,120.2255,-29.5614,1.87,2.3,5.55,0.017,08005412-2933407,0,0,0,0,0,0,0,0,0,
116486582,3335,11.03,23.12295965,50.382,0.09,0.11,0.254,16.95,23.01,80.49,62.0836,52.8433,1400928519895549568,233.4139,46.2509,3.89,4.76,10.98,0.094,15333933+4615027,0,0,0,0,0,0,0,0,0,
161727024,3312,11.09,23.13389445,105.84,0.084,0.103,0.238,15.97,21.67,76.24,73.8094,45.7354,1626972133288099456,237.0152,59.6504,3.63,4.45,10.29,0.083,15480367+5939012,0,0,0,0,0,0,0,0,0,
441717318,3509,10.5,23.14179999,324.0,0.099,0.122,0.273,19.66,26.84,90.05,77.9516,32.4019,1705884151533269376,254.3701,77.7177,4.28,5.27,11.8,0.112,16572878+7743036,1,0,1,0,0,0,0,0,0,
229480400,3382,10.82,23.16767612,340.146,0.093,0.115,0.262,17.81,24.22,83.74,79.6849,19.5607,2248503275965828480,295.5418,65.6417,4.01,4.96,11.31,0.101,19421000+6538298,1,0,1,0,0,0,0,0,0,
124773309,3256,11.86,23.31496603,41.283,0.069,0.084,0.197,13.23,17.93,63.98,-54.9397,-20.7031,2892996035358675968,94.1599,-31.5895,2.96,3.6,8.45,0.048,06163837-3135223,0,0,0,1,1,0,1,1,1,
348839788,3820,9.22,23.36367624,339.66,0.195,0.241,0.517,40.57,56.06,175.78,-80.1757,-24.7395,5484571119849822464,98.8427,-57.6264,8.35,10.32,22.13,0.627,06352229-5737349,0,0,1,0,0,1,1,1,1,
116488365,3366,11.31,23.47080046,50.571,0.084,0.103,0.235,16.29,22.14,76.84,62.1976,52.7321,1400929894285124224,233.5482,46.3286,3.58,4.39,10.01,0.08,15341153+4619426,0,0,0,0,0,0,0,0,0,
233738446,3384,11.51,23.49531837,317.763,0.066,0.081,0.185,13.74,18.69,64.58,86.629,26.5733,2256762188837557248,277.7914,65.4086,2.81,3.45,7.87,0.043,18310992+6524310,1,1,0,0,0,0,0,0,0,
401857988,3227,11.58,23.51461379,41.04,0.064,0.079,0.185,12.36,16.73,60.16,-54.4927,-12.4568,5796351145286316160,218.0413,-73.9608,2.72,3.36,7.87,0.04,14320992-7357389,0,0,0,0,0,0,0,0,0,
261333545,3354,11.97,23.54886018,251.64,0.086,0.105,0.242,16.59,22.55,78.48,-77.4683,-28.6346,5211871624615014400,92.0934,-79.0791,3.65,4.46,10.28,0.083,06082242-7904446,1,0,0,0,0,0,0,0,0,
167308252,3482,10.75,23.56490498,326.241,0.112,0.138,0.31,21.88,29.85,100.75,-85.4739,-26.9832,5278882357204698624,98.0914,-69.9622,4.75,5.86,13.16,0.161,06322189-6957445,1,1,1,1,1,1,1,1,1,
13385270,3456,11.7,23.59943775,45.63,0.058,0.071,0.161,12.73,17.35,58.93,59.1219,1.7542,2206933593176297728,344.5631,61.7407,2.46,3.01,6.82,0.027,22581508+6144266,0,0,0,0,0,0,0,0,0,
420801158,3254,11.85,23.67991163,42.849,0.058,0.071,0.165,11.69,15.83,56.53,57.0602,21.0859,556587015209042048,67.754,79.9595,2.45,3.0,6.97,0.031,04310093+7957343,0,0,0,0,0,0,0,0,0,
371778150,3015,11.87,23.68187334,29.538,0.053,0.064,0.157,9.81,13.22,50.38,40.2789,0.0992,1825387390297688832,292.9684,19.1163,2.24,2.7,6.63,0.028,19315239+1906592,0,0,0,0,0,0,0,0,0,
166152871,3412,10.66,23.78108498,67.446,0.115,0.141,0.321,21.41,29.15,100.04,68.9482,48.7161,1669793988020855168,216.3693,65.6977,4.84,5.93,13.5,0.179,14252860+6541516,0,0,1,0,0,0,0,0,0,
243315463,3405,10.93,23.83342781,341.361,0.084,0.103,0.235,16.57,22.55,77.51,78.3839,19.7429,2143386180480200064,289.4945,58.9838,3.52,4.32,9.86,0.078,19175867+5859015,1,0,1,0,0,0,0,0,0,
233573905,3515,10.31,23.84486638,335.637,0.148,0.182,0.408,28.08,38.35,128.45,82.7302,23.9516,2156787612316358144,282.1946,61.5854,6.21,7.63,17.11,0.342,18484668+6135075,1,0,1,0,0,0,0,0,0,
384667852,3189,11.84,23.86613097,45.306,0.059,0.072,0.169,11.27,15.24,55.36,-58.9159,-23.4839,5774108991423344000,256.7085,-82.195,2.47,3.02,7.08,0.032,17065001-8211420,0,0,0,0,0,0,0,0,0,
