TIC_ID,Teff,Tmag,r_est,Obs,a_RV,a_EA,a_EM,Per_RV,Per_EA,Per_EM,Elat,Glat,Gaia_ID,RA,Dec,asep_RV,asep_EA,asep_EM,Ttime,TWOMASS,HZ_flag,JWST_flag,Earth_flag,S1_flag,S2_flag,S3_flag,S4_flag,S5_flag,S6_flag,
59705241,3344,10.42,13.43053988,41.526,0.076,0.093,0.214,14.95,20.31,70.88,55.5731,5.1271,2047690533883897856,297.1701,35.9215,5.66,6.92,15.93,0.062,19484080+3555178,0,0,1,0,0,0,0,0,0,
241159653,2939,11.82,13.48252657,23.193,0.038,0.047,0.116,7.24,9.74,37.97,9.958,-41.2217,2679694971455927296,329.2302,-1.9026,2.82,3.49,8.6,0.012,21565513-0154100,0,0,0,0,0,0,0,0,0,
471012295,2939,11.82,13.48252657,23.193,0.038,0.047,0.116,7.24,9.74,37.97,9.958,-41.2214,2679694971455927296,329.2297,-1.9028,2.82,3.49,8.6,0.012,21565513-0154100,0,0,0,0,0,0,0,0,0,
261075502,3041,11.66,13.50296367,24.624,0.042,0.052,0.125,8.26,11.14,42.15,21.2947,1.8751,205533465225342208,76.2747,44.2344,3.11,3.85,9.26,0.017,05050591+4414037,0,0,0,1,1,0,1,1,0,
397098265,3024,11.81,13.52430008,42.444,0.037,0.045,0.109,7.17,9.66,36.74,56.7446,19.8053,555032443207370880,61.6552,79.2671,2.74,3.33,8.06,0.01,04063732+7916012,0,0,0,0,0,1,0,1,0,
289325518,3450,9.55,13.57257603,53.784,0.1,0.123,0.277,19.3,26.3,89.46,63.7436,20.7636,2110336583235233536,277.9933,40.6864,7.37,9.06,20.41,0.117,18315840+4041104,0,0,1,0,0,0,0,0,0,
201881092,3379,9.81,13.94012002,59.508,0.099,0.122,0.279,18.7,25.42,87.96,-66.2847,-53.3788,4726357491998516480,39.4699,-58.7531,7.1,8.75,20.01,0.122,02375278-5845110,0,0,1,0,1,1,0,0,0,
284701226,3298,11.19,13.98215393,32.238,0.056,0.069,0.16,11.67,15.83,55.9,44.3031,62.7612,1282073374517759872,223.7978,30.1126,4.01,4.93,11.44,0.029,14551146+3006454,0,0,1,0,0,0,0,0,0,
193867007,3416,9.34,13.9851693,71.442,0.115,0.142,0.323,21.52,29.29,100.44,70.0259,28.2265,1350714133093019904,269.4623,46.5886,8.22,10.15,23.1,0.179,17575096+4635182,0,0,1,0,0,0,0,0,0,
120526877,3177,10.57,14.02425385,33.318,0.055,0.068,0.161,10.99,14.86,54.13,46.2171,-13.9714,1909518584080107904,337.4541,41.4801,3.92,4.85,11.48,0.031,22294885+4128479,0,0,1,0,0,0,0,0,0,
406517901,2976,11.67,14.24177989,80.001,0.034,0.041,0.102,6.53,8.8,33.92,71.9213,26.3554,2302668860880387072,289.1035,84.2281,2.39,2.88,7.16,0.01,19162483+8413411,1,0,0,0,0,0,0,0,0,
219780306,3717,8.15,14.31550612,330.858,0.186,0.23,0.499,37.62,51.76,165.83,84.4462,32.5901,1439069444391326208,263.8937,61.6816,12.99,16.07,34.86,0.59,17353445+6140540,0,0,1,0,0,0,0,0,0,
7723060,3211,11.23,14.31769043,47.439,0.062,0.076,0.178,11.83,16.02,57.83,-60.3429,-44.414,4865016349710062208,66.2341,-40.0466,4.33,5.31,12.43,0.039,04245619-4002469,0,0,0,0,0,0,0,1,1,
394816687,3251,10.62,14.32180116,63.153,0.068,0.083,0.195,13.1,17.75,63.43,-67.6075,-17.9814,5199087706000356096,161.9112,-79.4627,4.75,5.8,13.62,0.047,10473868-7927458,0,0,1,0,0,0,0,0,0,
24089801,3202,11.45,14.39714556,44.307,0.045,0.055,0.131,9.34,12.64,45.75,58.1779,48.2917,1379500928055726848,241.2119,39.16,3.13,3.82,9.1,0.016,16045093+3909359,0,0,0,0,0,0,0,0,0,
207339173,3065,11.55,14.42289453,39.663,0.043,0.052,0.127,8.46,11.41,42.86,52.6326,35.0752,1123681096674583552,134.9842,72.9601,2.98,3.61,8.81,0.017,08595604+7257364,0,0,0,0,0,0,0,0,0,
230120143,2867,11.8,14.42895976,336.663,0.038,0.046,0.115,6.94,9.34,37.21,82.2102,37.2402,1648484868558988544,250.0861,67.6014,2.63,3.19,7.97,0.012,16402068+6736046,1,0,0,0,0,0,0,0,0,
328591096,3258,10.82,14.44471894,44.01,0.069,0.085,0.198,13.3,18.03,64.29,-57.9692,-8.7801,5842905399625203328,190.5819,-71.639,4.78,5.88,13.71,0.048,12421964-7138202,0,0,1,0,0,0,0,0,0,
148563078,3050,11.32,14.45442273,23.733,0.041,0.051,0.122,7.97,10.75,40.58,-15.9732,43.2327,3758629475341196672,164.6166,-10.7751,2.84,3.53,8.44,0.016,10582800-1046304,0,0,0,0,0,0,0,0,0,
303301402,3274,11.95,14.46672723,37.449,0.072,0.088,0.204,13.78,18.69,66.38,-52.0359,7.7845,5363990535794423680,159.5633,-49.5624,4.98,6.08,14.1,0.055,10381517-4933446,0,0,0,0,0,0,0,0,0,
461635002,3027,11.71,14.47251234,54.378,0.036,0.043,0.106,6.97,9.4,35.7,64.0132,21.3302,573273684709125504,19.9673,84.1591,2.49,2.97,7.32,0.01,01195227+8409327,0,0,0,0,0,0,0,0,0,
156491690,3259,11.4,14.51820996,78.759,0.052,0.063,0.148,10.74,14.55,51.88,71.6798,40.1015,1701602958196086528,217.806,75.4451,3.58,4.34,10.19,0.023,14311348+7526423,0,0,0,0,0,0,0,0,0,
16834517,3080,10.99,14.54990937,41.229,0.06,0.073,0.176,11.13,15.01,56.18,54.8356,-0.5632,2064100569188230144,307.8568,38.5623,4.12,5.02,12.1,0.036,20312561+3833432,0,0,1,0,0,0,0,0,0,
144654557,3344,10.94,14.55868596,50.166,0.084,0.103,0.237,16.22,22.03,76.87,-61.9835,-3.2948,5329084752471816192,131.162,-48.0891,5.77,7.07,16.28,0.082,08443891-4805218,0,0,1,0,0,0,0,0,0,
447382925,3132,11.46,14.58071579,31.212,0.051,0.062,0.148,9.76,13.19,48.64,-42.3463,-12.8172,5815970800722940800,251.9798,-65.1532,3.5,4.25,10.15,0.024,16475517-6509116,0,0,0,0,0,0,0,0,0,
61085196,3035,11.91,14.58859332,22.95,0.04,0.049,0.119,7.87,10.61,40.2,6.9948,-34.0743,89593331327905536,39.1839,22.6739,2.74,3.36,8.16,0.011,02364412+2240265,0,0,0,0,0,1,1,0,0,
160422712,3338,9.81,14.63826561,161.46,0.091,0.111,0.256,17.07,23.18,81.02,75.7836,36.9666,1706907487620624000,235.3191,75.9928,6.22,7.58,17.49,0.128,15411642+7559347,0,0,1,0,0,0,0,0,0,
467929202,3170,11.63,14.64268722,25.839,0.044,0.054,0.129,8.55,11.55,42.18,27.9152,23.6108,4393265392167891712,258.8288,4.9639,3.0,3.69,8.81,0.015,17151894+0457496,0,0,0,0,0,0,0,0,0,
312885008,3308,10.27,14.65186037,37.287,0.067,0.082,0.19,13.45,18.24,64.25,51.8331,33.0824,1123140411831352064,127.8754,73.0627,4.57,5.6,12.97,0.046,08313011+7303459,0,0,1,0,0,0,0,0,0,
266194572,3142,11.63,14.80218194,23.625,0.043,0.053,0.126,8.72,11.79,43.35,-15.1274,15.9574,3143635723866162432,117.9641,5.5492,2.9,3.58,8.51,0.016,07515138+0532572,0,0,0,0,0,0,0,1,1,
369707376,3486,9.88,14.82048445,59.724,0.092,0.113,0.255,18.43,25.15,84.82,-66.3854,-51.6188,4701057557644479232,32.8252,-63.2281,6.21,7.62,17.21,0.093,02111797-6313413,0,0,1,1,0,0,0,0,0,
199574208,3017,10.36,14.84364162,183.492,0.077,0.094,0.229,13.07,17.62,67.11,76.3329,40.9126,1431176943768690816,248.5847,57.1624,5.19,6.33,15.43,0.08,16342040+5709439,1,0,1,0,0,0,0,0,0,
410153553,3043,11.88,14.88455454,40.824,0.041,0.05,0.121,7.87,10.61,40.12,-54.1226,-43.9075,6385548541499112448,340.4921,-69.169,2.75,3.36,8.13,0.011,22415815-6910089,0,0,0,0,0,0,0,0,0,
286582903,3236,11.14,14.9210518,29.727,0.051,0.063,0.147,10.52,14.24,51.09,40.773,17.4775,4502369583096912896,271.7023,17.3464,3.42,4.22,9.85,0.023,18064856+1720472,0,0,1,0,0,0,0,0,0,
459181676,3114,11.67,14.95904811,42.93,0.043,0.052,0.125,8.61,11.63,43.09,57.1323,30.4055,1138963758544545280,123.4355,79.3032,2.87,3.48,8.36,0.016,08134450+7918114,0,0,0,0,0,0,0,0,0,
450341297,2971,11.98,14.97411204,25.542,0.044,0.054,0.133,8.37,11.27,43.5,26.4676,78.001,3746973763029907328,202.6294,19.1595,2.94,3.61,8.88,0.019,13303106+1909340,0,0,0,0,0,0,0,0,0,
